year,state,industry,startups_recognized,unit,note
2023,Nagaland,Retail,1,startups_recognized in absolute numbers,
2023,Nagaland,Professional & Commercial Services,2,startups_recognized in absolute numbers,
2023,Nagaland,Logistics,1,startups_recognized in absolute numbers,
2023,Nagaland,Waste Management,1,startups_recognized in absolute numbers,
2023,Telangana,Analytics,13,startups_recognized in absolute numbers,
2023,Telangana,Advertising,14,startups_recognized in absolute numbers,
2023,Telangana,Architecture Interior Design,14,startups_recognized in absolute numbers,
2023,Telangana,AR VR (Augmented + Virtual Reality),5,startups_recognized in absolute numbers,
2023,Telangana,Automotive,37,startups_recognized in absolute numbers,
2023,Telangana,Art & Photography,8,startups_recognized in absolute numbers,
2023,Telangana,Animation,9,startups_recognized in absolute numbers,
2023,Telangana,Chemicals,16,startups_recognized in absolute numbers,
2023,Telangana,Telecommunication & Networking,12,startups_recognized in absolute numbers,
2023,Telangana,Construction,81,startups_recognized in absolute numbers,
2023,Telangana,Agriculture,107,startups_recognized in absolute numbers,
2023,Telangana,Aeronautics Aerospace & Defence,32,startups_recognized in absolute numbers,
2023,Telangana,AI,44,startups_recognized in absolute numbers,
2023,Telangana,Green Technology,43,startups_recognized in absolute numbers,
2023,Telangana,Events,8,startups_recognized in absolute numbers,
2023,Telangana,Fashion,27,startups_recognized in absolute numbers,
2023,Telangana,Finance Technology,43,startups_recognized in absolute numbers,
2023,Telangana,Enterprise Software,49,startups_recognized in absolute numbers,
2023,Telangana,Food & Beverages,97,startups_recognized in absolute numbers,
2023,Telangana,Design,6,startups_recognized in absolute numbers,
2023,Telangana,Dating Matrimonial,2,startups_recognized in absolute numbers,
2023,Telangana,Education,110,startups_recognized in absolute numbers,
2023,Telangana,Renewable Energy,34,startups_recognized in absolute numbers,
2023,Telangana,Technology Hardware,53,startups_recognized in absolute numbers,
2023,Telangana,Healthcare & Lifesciences,180,startups_recognized in absolute numbers,
2023,Telangana,Internet of Things,15,startups_recognized in absolute numbers,
2023,Telangana,IT Services,253,startups_recognized in absolute numbers,
2023,Telangana,Human Resources,29,startups_recognized in absolute numbers,
2023,Telangana,Marketing,35,startups_recognized in absolute numbers,
2023,Telangana,Nanotechnology,1,startups_recognized in absolute numbers,
2023,Telangana,Non- Renewable Energy,18,startups_recognized in absolute numbers,
2023,Telangana,Pets & Animals,12,startups_recognized in absolute numbers,
2023,Telangana,Media & Entertainment,24,startups_recognized in absolute numbers,
2023,Telangana,Retail,27,startups_recognized in absolute numbers,
2023,Telangana,House-Hold Services,16,startups_recognized in absolute numbers,
2023,Telangana,Professional & Commercial Services,64,startups_recognized in absolute numbers,
2023,Telangana,Sports,6,startups_recognized in absolute numbers,
2023,Telangana,Social Impact,4,startups_recognized in absolute numbers,
2023,Telangana,Social Network,12,startups_recognized in absolute numbers,
2023,Telangana,Textiles & Apparel,18,startups_recognized in absolute numbers,
2023,Telangana,Indic Language Startups,10,startups_recognized in absolute numbers,
2023,Telangana,Transportation & Storage,13,startups_recognized in absolute numbers,
2023,Telangana,Logistics,8,startups_recognized in absolute numbers,
2023,Telangana,Travel & Tourism,18,startups_recognized in absolute numbers,
2023,Telangana,Security Solutions,19,startups_recognized in absolute numbers,
2023,Telangana,Real Estate,29,startups_recognized in absolute numbers,
2023,Telangana,Other Specialty Retailers,15,startups_recognized in absolute numbers,
2023,Telangana,Safety,2,startups_recognized in absolute numbers,
2023,Telangana,Robotics,11,startups_recognized in absolute numbers,
2023,Telangana,Passenger Experience,1,startups_recognized in absolute numbers,
2023,Telangana,Biotechnology,19,startups_recognized in absolute numbers,
2023,Telangana,Waste Management,19,startups_recognized in absolute numbers,
2023,Telangana,Others,10,startups_recognized in absolute numbers,
2023,Telangana,Toys and Games,8,startups_recognized in absolute numbers,
2023,Uttarakhand,Analytics,1,startups_recognized in absolute numbers,
2023,Uttarakhand,Architecture Interior Design,2,startups_recognized in absolute numbers,
2023,Uttarakhand,Automotive,8,startups_recognized in absolute numbers,
2023,Uttarakhand,Art & Photography,2,startups_recognized in absolute numbers,
2023,Uttarakhand,Chemicals,1,startups_recognized in absolute numbers,
2023,Uttarakhand,Telecommunication & Networking,3,startups_recognized in absolute numbers,
2023,Uttarakhand,Construction,13,startups_recognized in absolute numbers,
2023,Uttarakhand,Agriculture,22,startups_recognized in absolute numbers,
2023,Uttarakhand,Aeronautics Aerospace & Defence,10,startups_recognized in absolute numbers,
2023,Uttarakhand,AI,3,startups_recognized in absolute numbers,
2023,Uttarakhand,Green Technology,4,startups_recognized in absolute numbers,
2023,Uttarakhand,Events,2,startups_recognized in absolute numbers,
2023,Uttarakhand,Fashion,6,startups_recognized in absolute numbers,
2023,Uttarakhand,Finance Technology,4,startups_recognized in absolute numbers,
2023,Uttarakhand,Enterprise Software,2,startups_recognized in absolute numbers,
2023,Uttarakhand,Food & Beverages,17,startups_recognized in absolute numbers,
2023,Uttarakhand,Design,3,startups_recognized in absolute numbers,
2023,Uttarakhand,Education,13,startups_recognized in absolute numbers,
2023,Uttarakhand,Renewable Energy,14,startups_recognized in absolute numbers,
2023,Uttarakhand,Technology Hardware,6,startups_recognized in absolute numbers,
2023,Uttarakhand,Healthcare & Lifesciences,30,startups_recognized in absolute numbers,
2023,Uttarakhand,Internet of Things,1,startups_recognized in absolute numbers,
2023,Uttarakhand,IT Services,27,startups_recognized in absolute numbers,
2023,Uttarakhand,Human Resources,7,startups_recognized in absolute numbers,
2023,Uttarakhand,Marketing,5,startups_recognized in absolute numbers,
2023,Uttarakhand,Non- Renewable Energy,3,startups_recognized in absolute numbers,
2023,Uttarakhand,Media & Entertainment,5,startups_recognized in absolute numbers,
2023,Uttarakhand,Retail,13,startups_recognized in absolute numbers,
2023,Uttarakhand,House-Hold Services,2,startups_recognized in absolute numbers,
2023,Uttarakhand,Professional & Commercial Services,11,startups_recognized in absolute numbers,
2023,Uttarakhand,Social Impact,4,startups_recognized in absolute numbers,
2023,Uttarakhand,Textiles & Apparel,2,startups_recognized in absolute numbers,
2023,Uttarakhand,Indic Language Startups,1,startups_recognized in absolute numbers,
2023,Uttarakhand,Logistics,1,startups_recognized in absolute numbers,
2023,Uttarakhand,Travel & Tourism,6,startups_recognized in absolute numbers,
2023,Uttarakhand,Security Solutions,2,startups_recognized in absolute numbers,
2023,Uttarakhand,Real Estate,4,startups_recognized in absolute numbers,
2023,Uttarakhand,Other Specialty Retailers,3,startups_recognized in absolute numbers,
2023,Uttarakhand,Robotics,1,startups_recognized in absolute numbers,
2023,Uttarakhand,Waste Management,6,startups_recognized in absolute numbers,
2023,Uttarakhand,Others,1,startups_recognized in absolute numbers,
2023,West Bengal,Analytics,4,startups_recognized in absolute numbers,
2023,West Bengal,Advertising,8,startups_recognized in absolute numbers,
2023,West Bengal,Architecture Interior Design,13,startups_recognized in absolute numbers,
2023,West Bengal,AR VR (Augmented + Virtual Reality),2,startups_recognized in absolute numbers,
2023,West Bengal,Automotive,23,startups_recognized in absolute numbers,
2023,West Bengal,Art & Photography,6,startups_recognized in absolute numbers,
2023,West Bengal,Animation,1,startups_recognized in absolute numbers,
2023,West Bengal,Chemicals,15,startups_recognized in absolute numbers,
2023,West Bengal,Computer Vision,2,startups_recognized in absolute numbers,
2023,West Bengal,Telecommunication & Networking,6,startups_recognized in absolute numbers,
2023,West Bengal,Construction,72,startups_recognized in absolute numbers,
2023,West Bengal,Agriculture,78,startups_recognized in absolute numbers,
2023,West Bengal,Aeronautics Aerospace & Defence,9,startups_recognized in absolute numbers,
2023,West Bengal,AI,8,startups_recognized in absolute numbers,
2023,West Bengal,Green Technology,28,startups_recognized in absolute numbers,
2023,West Bengal,Events,2,startups_recognized in absolute numbers,
2023,West Bengal,Fashion,31,startups_recognized in absolute numbers,
2023,West Bengal,Finance Technology,42,startups_recognized in absolute numbers,
2023,West Bengal,Enterprise Software,12,startups_recognized in absolute numbers,
2023,West Bengal,Food & Beverages,81,startups_recognized in absolute numbers,
2023,West Bengal,Design,8,startups_recognized in absolute numbers,
2023,West Bengal,Dating Matrimonial,1,startups_recognized in absolute numbers,
2023,West Bengal,Education,62,startups_recognized in absolute numbers,
2023,West Bengal,Renewable Energy,31,startups_recognized in absolute numbers,
2023,West Bengal,Technology Hardware,20,startups_recognized in absolute numbers,
2023,West Bengal,Healthcare & Lifesciences,110,startups_recognized in absolute numbers,
2023,West Bengal,Internet of Things,10,startups_recognized in absolute numbers,
2023,West Bengal,IT Services,113,startups_recognized in absolute numbers,
2023,West Bengal,Human Resources,15,startups_recognized in absolute numbers,
2023,West Bengal,Marketing,20,startups_recognized in absolute numbers,
2023,West Bengal,Nanotechnology,1,startups_recognized in absolute numbers,
2023,West Bengal,Non- Renewable Energy,14,startups_recognized in absolute numbers,
2023,West Bengal,Pets & Animals,1,startups_recognized in absolute numbers,
2023,West Bengal,Media & Entertainment,13,startups_recognized in absolute numbers,
2023,West Bengal,Retail,32,startups_recognized in absolute numbers,
2023,West Bengal,House-Hold Services,13,startups_recognized in absolute numbers,
2023,West Bengal,Professional & Commercial Services,65,startups_recognized in absolute numbers,
2023,West Bengal,Sports,11,startups_recognized in absolute numbers,
2023,West Bengal,Social Impact,10,startups_recognized in absolute numbers,
2023,West Bengal,Social Network,5,startups_recognized in absolute numbers,
2023,West Bengal,Textiles & Apparel,35,startups_recognized in absolute numbers,
2023,West Bengal,Indic Language Startups,5,startups_recognized in absolute numbers,
2023,West Bengal,Transportation & Storage,18,startups_recognized in absolute numbers,
2023,West Bengal,Logistics,12,startups_recognized in absolute numbers,
2023,West Bengal,Travel & Tourism,28,startups_recognized in absolute numbers,
2023,West Bengal,Security Solutions,12,startups_recognized in absolute numbers,
2023,West Bengal,Real Estate,18,startups_recognized in absolute numbers,
2023,West Bengal,Other Specialty Retailers,16,startups_recognized in absolute numbers,
2023,West Bengal,Safety,4,startups_recognized in absolute numbers,
2023,West Bengal,Robotics,4,startups_recognized in absolute numbers,
2023,West Bengal,Biotechnology,5,startups_recognized in absolute numbers,
2023,West Bengal,Waste Management,6,startups_recognized in absolute numbers,
2023,West Bengal,Others,7,startups_recognized in absolute numbers,
2023,West Bengal,Toys and Games,6,startups_recognized in absolute numbers,
2023,Uttar Pradesh,Analytics,15,startups_recognized in absolute numbers,
2023,Uttar Pradesh,Advertising,35,startups_recognized in absolute numbers,
2023,Uttar Pradesh,Architecture Interior Design,23,startups_recognized in absolute numbers,
2023,Uttar Pradesh,AR VR (Augmented + Virtual Reality),9,startups_recognized in absolute numbers,
2023,Uttar Pradesh,Automotive,68,startups_recognized in absolute numbers,
2023,Uttar Pradesh,Art & Photography,18,startups_recognized in absolute numbers,
2023,Uttar Pradesh,Animation,2,startups_recognized in absolute numbers,
2023,Uttar Pradesh,Chemicals,32,startups_recognized in absolute numbers,
2023,Uttar Pradesh,Telecommunication & Networking,40,startups_recognized in absolute numbers,
2023,Uttar Pradesh,Construction,297,startups_recognized in absolute numbers,
2023,Uttar Pradesh,Agriculture,189,startups_recognized in absolute numbers,
2023,Uttar Pradesh,Aeronautics Aerospace & Defence,40,startups_recognized in absolute numbers,
2023,Uttar Pradesh,AI,44,startups_recognized in absolute numbers,
2023,Uttar Pradesh,Green Technology,47,startups_recognized in absolute numbers,
2023,Uttar Pradesh,Events,17,startups_recognized in absolute numbers,
2023,Uttar Pradesh,Fashion,61,startups_recognized in absolute numbers,
2023,Uttar Pradesh,Finance Technology,75,startups_recognized in absolute numbers,
2023,Uttar Pradesh,Enterprise Software,45,startups_recognized in absolute numbers,
2023,Uttar Pradesh,Food & Beverages,174,startups_recognized in absolute numbers,
2023,Uttar Pradesh,Design,12,startups_recognized in absolute numbers,
2023,Uttar Pradesh,Dating Matrimonial,1,startups_recognized in absolute numbers,
2023,Uttar Pradesh,Education,189,startups_recognized in absolute numbers,
2023,Uttar Pradesh,Renewable Energy,94,startups_recognized in absolute numbers,
2023,Uttar Pradesh,Technology Hardware,123,startups_recognized in absolute numbers,
2023,Uttar Pradesh,Healthcare & Lifesciences,323,startups_recognized in absolute numbers,
2023,Uttar Pradesh,Internet of Things,14,startups_recognized in absolute numbers,
2023,Uttar Pradesh,IT Services,370,startups_recognized in absolute numbers,
2023,Uttar Pradesh,Human Resources,140,startups_recognized in absolute numbers,
2023,Uttar Pradesh,Marketing,56,startups_recognized in absolute numbers,
2023,Uttar Pradesh,Nanotechnology,1,startups_recognized in absolute numbers,
2023,Uttar Pradesh,Non- Renewable Energy,33,startups_recognized in absolute numbers,
2023,Uttar Pradesh,Pets & Animals,7,startups_recognized in absolute numbers,
2023,Uttar Pradesh,Media & Entertainment,46,startups_recognized in absolute numbers,
2023,Uttar Pradesh,Retail,72,startups_recognized in absolute numbers,
2023,Uttar Pradesh,House-Hold Services,24,startups_recognized in absolute numbers,
2023,Uttar Pradesh,Professional & Commercial Services,209,startups_recognized in absolute numbers,
